ios-svc-01	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
ios-svc-01	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
ios-svc-01	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
ios-svc-02	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
ios-svc-02	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
ios-svc-02	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
ios-svc-03	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
ios-svc-03	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
ios-svc-03	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
ios-svc-04	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
ios-svc-04	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
ios-svc-04	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
ios-svc-05	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
ios-svc-05	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
ios-svc-05	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
android-svc-01	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
android-svc-01	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
android-svc-01	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
android-svc-02	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
android-svc-02	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
android-svc-02	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
android-svc-03	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
android-svc-03	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
android-svc-03	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
android-svc-04	caching	lex: cache invalidation stale entry%%vec: how do we invalidate a cached entry after a write so it stops serving stale data
android-svc-04	retries	lex: retry idempotency duplicate%%vec: how do we stop a retried request from applying the same change twice
android-svc-04	auth	lex: token refresh credential expiry%%vec: when should an access token be refreshed and how do we avoid concurrent refreshes
